source_id,parallax,parallax_error,phot_g_mean_mag
244794723347982464,-1.1423,0.4797,19.839
244802248131003392,1.2069,0.7503,19.729
244804172276262016,-0.2248,1.4339,20.665
244806882402411392,0.0841,0.1437,18.173
244829972144601344,1.9471,0.788,20.233
244838012323356800,0.5036,0.212,18.574
244842552107805568,0.2508,0.0659,16.288
244848565060092160,-0.5568,1.0106,20.325
244857910909255936,0.2531,0.73,20.456
244860998988998528,1.1964,0.1862,18.741
244868042735186560,1.7938,0.5889,20.141
244878178858387328,0.3899,0.1436,18.256
244881653489750528,0.6715,0.4256,19.717
244902303694356864,0.3973,0.1155,17.74
244922266702040576,-0.0028,0.2763,19.139
244935117245039360,0.1601,0.2644,19.121
244935800138186496,0.0677,0.4799,19.818
244947830347120512,0.2186,0.0682,16.779
244966930062828672,0.5393,0.2969,19.222
244973806305732352,0.1426,0.2783,19.196
244978066916697472,0.13,0.0658,16.725
244979643166564224,0.3124,0.1423,18.206
244981739110552448,0.3617,0.3497,19.588
245024624363291264,1.1735,0.0247,14.682
245033244356228224,-0.1571,0.4213,19.412
245052966846590976,0.5598,0.2213,18.706
245063519583041024,-0.0646,0.5278,19.904
245098115542932224,1.3517,0.6472,20.21
245103166424479872,0.4865,0.1524,18.196
245106400535148032,0.2093,0.5116,19.903
245114436419061376,0.13,0.4216,19.517
245152167711299712,0.1877,0.0784,17.165
245158313806839936,0.0919,0.1221,17.735
245172027640504192,0.4099,0.108,17.476
245187489518177408,0.374,0.0521,15.986
245191058634756608,-0.4888,0.2898,19.06
245194567628784896,0.8572,0.1655,16.04
245197969242431232,0.2513,0.0443,15.838
245199721584371456,0.8134,0.239,18.453
245205077409783296,0.675,1.2441,20.452
245205352287754368,0.3574,0.4087,19.603
245205837620383616,-0.7742,1.0053,20.485
245239097849309184,0.3869,0.043,15.866
245249543209680000,0.1449,0.2286,18.366
245262355092398336,0.8606,0.6451,20.171
245264695852160000,-2.8859,2.1574,20.874
245272388136142848,1.658,0.4575,19.761
245284624498726912,0.6217,0.1744,18.626
245285960234886912,0.4178,0.0996,17.643
245287304561786240,1.0205,0.0327,15.454
245301456477512448,1.0145,0.5849,20.134
245306507355275136,0.5399,0.1402,18.208
245322969972423808,0.4329,0.051,16.169
245327024417946368,0.0531,1.7773,20.85
245334549204371712,1.1221,0.3584,19.542
245343134837995904,0.7608,0.8639,20.425
245357119251753600,-0.4576,0.3878,19.503
245368221746609792,0.6676,0.3666,19.432
245369286895722752,0.307,0.8404,20.52
245378937684275840,-0.0922,0.1162,17.538
245387768137384064,0.0621,0.2361,18.846
245395915695437056,0.8745,0.0372,15.774
245399626547150720,0.356,0.0315,15.424
245411721175428992,0.3676,0.0763,16.902
245438620552425728,0.593,0.2368,18.974
245457900660066560,0.2576,0.9011,20.463
245466937272707456,1.4168,1.7521,20.859
245471743339502208,0.2045,0.1848,18.562
245477412696412544,0.2747,0.1602,18.297
245506137436785152,1.0348,0.3055,19.309
245506244813208576,-0.1536,1.5255,20.8
245511978591575040,0.732,0.1894,18.466
245519026638345984,0.2782,0.0346,15.615
245521049564110080,0.678,0.1626,18.156
245527066814447232,-0.4032,1.4941,20.774
245533011046312576,0.4228,0.1188,17.714
245536275226932480,0.5416,0.0664,16.666
245545926013030656,0.3125,0.2008,18.699
245546342630095744,0.0019,0.3171,19.328
245552110765682432,1.9628,0.1762,18.482
245553553874845312,-0.1075,0.2621,19.173
245555237506387072,-1.1072,1.1721,20.606
245556371374337024,0.555,0.3658,19.699
245561426555594368,0.1731,0.1012,17.502
245569359354602368,0.6289,0.4168,19.695
245575823285444480,0.3239,0.0581,16.311
245588983066539008,0.9476,0.1154,17.873
245593552911718144,0.1945,0.5932,20.146
245611896710446848,-0.772,0.6365,20.191
245615062109612032,1.361,0.3338,19.413
245626160298646272,0.9272,0.714,20.229
245633856880061056,2.177,0.9493,20.55
245637151120932096,2.4472,0.4091,19.461
245641652246242944,1.2255,0.6352,20.224
245647562121350144,0.0313,0.5355,19.976
245649932941742464,0.4977,0.1345,18.171
245654163490648448,0.4941,0.128,17.87
245658217940138240,0.5885,0.0843,17.219
245660996776865152,-0.1073,0.2521,19.042
245670656161695872,-0.0712,0.8034,20.444
245712059647996288,0.4038,0.8694,20.379
245720305984260096,-0.2179,0.6742,19.998
245723913760036352,1.3114,0.091,17.176
245729480033206784,-0.9967,1.1219,20.608
245749924076555136,0.44,0.4362,19.985
245756413776910464,0.1753,0.7341,20.143
245782595892087424,-0.2511,0.514,19.866
245800050637721728,-0.0557,0.329,19.565
245818334319485824,0.2938,0.0242,14.799
245819021509618560,-0.1937,0.5962,20.058
245842592294319872,0.2691,0.134,17.501
245856611061487232,0.4237,0.3291,19.563
245857401339442048,-1.4425,1.0799,20.606
245864823039370880,1.4531,0.548,19.617
245896330927122688,-0.1439,0.4656,19.796
245923234596788224,0.0266,1.3123,20.69
245941273463617536,0.548,0.1625,18.482
245942677911830272,0.0829,0.1979,18.641
245959999520906112,0.4644,0.0842,17.223
245980336187204480,0.551,0.252,18.987
245983020545299328,0.3087,0.0565,16.565
245989170940094080,0.5458,0.3958,19.857
245998310628827392,1.4459,0.0406,15.938
246021602230442240,0.9867,0.2798,19.015
246023839908467712,-1.3755,0.6515,20.07
246027791285350400,0.424,0.0807,17.191
246031021100681984,0.0887,0.5513,20.13
246048853800661120,-0.4941,0.9965,20.307
246057851756360064,0.4498,0.5259,19.771
246063697212298880,1.8489,0.0793,17.081
246075134705569280,1.2277,0.7613,20.191
246075615741408768,0.0805,0.7429,20.182
246095166432352128,0.2293,0.4278,19.605
246106200204841600,1.3991,0.8433,20.338
246113136574684160,0.2098,0.4738,19.709
246117397184251264,-0.0289,0.1688,18.474
246126472455380224,0.1215,0.4261,19.496
246131076660024832,0.5716,0.2033,16.338
246131488974755584,1.6051,0.7862,20.297
246132725927707008,2.2586,0.0173,13.744
246170929653257984,0.7531,0.4118,19.2
246177118704170496,0.3607,1.7504,20.706
246178042120964736,-0.1792,0.9277,20.082
246197528390373376,-0.0335,0.0824,17.009
246197975065597568,-0.5893,1.1753,20.365
246201819058532736,0.4122,0.0487,13.368
246201926436860672,0.9354,0.0314,15.007
246208042470395264,0.4454,0.1191,17.856
246208695304142336,0.5161,1.2119,20.621
246216078350118528,1.7882,0.4891,19.818
246216598045132800,1.4671,0.0642,16.558
246218895848741120,0.2952,0.279,18.892
246221850787391616,-0.6399,0.4889,19.555
246237042086698496,-1.2397,1.2147,20.636
246255488971614592,-0.0023,0.6976,20.196
246258959305442944,1.6051,0.6115,19.889
246262773236853248,0.2801,0.225,18.693
246265217072826880,-0.682,1.3747,20.53
246268000213678208,1.0787,0.0425,15.598
246276624503526016,-1.0747,1.287,20.293
246285661118807680,0.4834,0.1745,18.169
246289711269780608,-0.18,0.2905,19.077
246294452912995712,1.3847,0.237,19.023
246295105750202368,0.5315,0.1981,18.812
246301913271634560,0.5985,0.8423,20.296
246305383611366784,0.0433,0.1836,18.533
246314587722044800,-0.0972,0.3964,19.587
246315068758379648,0.7614,0.6127,20.085
246331256490165760,0.4728,1.4103,20.728
246334039628573184,1.2415,0.8036,20.264
246340976000000512,0.3174,0.565,19.938
246345928103083008,2.0244,0.0162,13.425
246350566662271616,-0.2804,0.6103,20.069
246384269271676288,1.0286,0.7104,20.384
246410382672014464,0.1166,0.229,18.851
246417602515209344,2.9921,0.9527,19.683
246423512390463360,-0.0875,0.2759,19.155
246425745776578688,0.4951,0.2158,18.543
246427803059714688,0.6372,0.6595,20.133
246453126185272192,1.1306,0.3107,19.155
246481305467906816,0.4258,0.8192,20.452
246485600438354560,0.4748,0.0426,15.753
246504322195665280,0.3561,0.1327,17.932
246505043750172160,0.486,0.3729,19.388
246509961487694464,0.7888,0.247,18.708
246535417759887104,0.3713,0.2345,18.866
246558541863923968,-0.2646,0.4521,19.767
246567028717111808,0.0894,0.3763,19.046
246569506918803328,0.672,0.0876,17.128
246582563617748096,0.451,0.8943,20.429
246613246866930176,0.789,0.0769,17.109
246623275611625216,0.933,0.3866,19.536
246663824398642688,-1.056,0.8168,20.515
246664649035060864,0.2567,0.1074,17.653
246681343570041728,0.4163,0.3413,19.386
246682859694195712,2.4811,1.3612,20.731
246692269965849984,0.5323,0.1118,17.841
246695607157243648,-1.0741,1.3771,20.763
246698046700401792,0.4332,0.338,19.16
246701998070296448,0.426,0.0866,17.449
246705257947734528,-0.4379,0.4416,19.852
246713744803137408,2.1792,0.1576,18.257
246717700471507584,-0.2172,0.6414,20.09
246737182443757824,0.8682,0.5868,20.168
246767693890226432,-0.4673,0.7617,20.479
246772916565245440,1.0265,0.5111,20.041
246777104158306304,0.1537,0.3842,19.422
246784182265066240,0.3425,0.3956,19.523
246806550455217408,0.7431,0.2692,19.083
246808371522408448,1.4042,0.5927,20.264
246818610723466752,2.0662,0.5108,19.165
246819955052264832,0.2981,0.3497,19.435
246857544603726720,1.4213,0.9403,20.512
246862767287813376,0.3272,0.0873,17.239
246866198959807360,0.1951,0.3136,19.179
246889116905430528,0.2495,0.1932,18.514
246905510801312512,0.8504,0.0637,16.786
246923579722080128,0.3077,0.1892,18.682
246936395906031232,-0.2756,0.2694,18.843
246957634521012864,-0.3662,0.9384,20.503
246962513606787840,-0.0861,0.2816,17.17
246966598117258112,0.1845,0.163,18.274
246988283408329984,0.302,0.8677,20.597
247005458978767616,0.8492,0.3278,19.481
247018069002885376,-0.5044,0.566,20.168
247027655370327296,-0.5312,0.3465,19.33
247040196676688640,1.0831,0.9903,20.167
247042709231462400,0.4428,0.4769,19.78
247062221268176512,0.2467,0.1337,18.033
247068543458928000,-0.1456,0.323,19.417
247070673762733568,0.2952,0.2111,18.698
247091564484336384,0.3586,0.2069,18.486
247129600715636864,-0.4233,0.3982,19.674
247135235712919552,0.5061,0.1935,18.569
247142210737366784,0.523,0.2505,18.723
247168839535135616,0.2075,0.1245,18.033
247171175997026688,0.2618,0.454,19.894
247178155326530048,0.2555,0.0432,16.106
247200970192604928,0.1518,0.1227,17.885
247208048299405440,0.5581,0.0207,14.332
247220310424814080,2.7976,1.4813,20.652
247228251821478784,0.4489,0.5162,19.807
247228350604401792,0.0933,0.2617,18.989
247233298406179840,0.2997,0.3106,19.298
247238692884948864,1.63,0.4323,19.683
247262882140111616,0.3685,0.2614,18.917
247266696071330432,0.6787,0.6606,20.008
247267147046728832,1.334,0.496,18.92
247272232289021312,0.8165,2.348,20.856
247279993289301760,-0.3791,0.7157,20.204
247281578138752512,0.7456,0.0336,15.335
247317926440638208,1.7369,0.4645,19.973
247320709578102272,0.391,0.088,17.242
247356890383522176,0.2646,0.2337,18.941
247375101045676672,0.9464,0.3855,19.348
247398362589517056,0.5876,0.4437,19.745
247427160349489664,0.4407,0.0757,17.202
247433993635798272,-0.0915,0.247,18.982
247451517102648960,0.3435,0.4572,19.807
247456366126685824,0.3678,0.0809,17.304
247460244476158720,0.5901,0.1608,18.303
247467498682217088,1.3805,0.067,16.931
247469727763848704,0.43,0.145,17.86
247471415691953792,0.1665,0.1876,18.431
247474198828269184,-1.2262,0.9186,20.563
247478352061656576,0.2862,1.0616,20.366
247481929771676928,0.8125,0.0838,17.306
247504740339388800,0.3504,0.1975,18.581
247507940093990400,0.9708,0.0567,16.612
247513987407824768,2.6802,0.0531,16.411
247520820695585536,0.7485,0.7428,20.203
247549549737586176,0.1918,0.5798,19.982
247561300768475392,0.2481,0.1724,18.327
247578407616137984,0.3031,0.2259,18.883
247625446098815232,0.1477,0.254,18.911
247632150548579456,0.0541,0.2664,17.491
247644206515795328,0.7312,0.3873,18.287
247645168588586368,0.8561,0.3195,19.432
247655893128254976,0.5144,0.3728,19.375
247674928422891392,0.7871,0.1369,18.184
247682281405658880,0.9752,0.604,20.069
247693276522698624,0.367,0.0558,16.573
247705298129961856,-0.659,0.6171,19.786
247712548034715904,-0.113,0.7116,19.954
247723375651071616,0.6353,0.0633,16.179
247724745742094336,0.3057,0.3424,19.042
247727704975284480,-0.7599,0.7707,20.197
247735019304019072,0.3007,0.4038,19.279
247749553474314240,0.3409,0.4699,19.89
247755566428073728,-0.3711,0.4978,19.837
247770001816048896,0.5694,0.0385,15.564
247777178703176064,-0.4883,0.6332,19.881
247792331348475136,0.7435,0.3722,19.55
247800990003040640,-0.2045,0.2787,18.982
247845039188048640,0.5639,0.3617,19.342
247885205720618752,1.612,0.1718,18.431
247886854989513344,0.4711,0.3373,19.458
247889122731129088,0.6569,0.4377,19.742
247890978157178112,0.2009,0.1339,17.959
247908810861931904,-0.4551,0.2169,18.519
247920737988221056,0.3859,0.0397,15.992
247927296401948160,1.1255,0.3822,19.248
247927674359100160,0.0551,0.1764,18.231
247940456180576384,-0.0478,0.1489,18.342
247945507061863680,0.0525,0.1598,18.426
247952275930908672,0.456,0.2406,19.002
247953615960604800,-0.2999,0.3997,19.546
247961553061351936,1.1305,0.2379,18.592
247981653507188480,0.2312,0.2937,19.184
247994233469239808,0.3468,0.0746,16.963
247999829809025024,1.9028,1.0965,20.354
248005774042066816,0.6034,0.2725,18.884
248021240223465856,0.9538,0.0281,15.141
248035529577621888,0.1156,1.1682,20.48
248040339939422592,0.4891,0.3041,18.923
248042848202098432,0.9492,1.3552,20.778
248048448839522048,0.5337,0.0389,15.806
248050136763200000,0.1461,0.0271,14.92
248055801821209472,0.3632,0.399,19.136
248084874459246208,-1.5698,0.7995,20.367
248092532382397952,0.4375,0.2549,18.945
248093769333108608,0.7268,0.4573,19.663
248100508139669760,1.6767,0.0157,13.545
248103802376544128,0.2208,0.4469,19.665
248108582677782144,0.0981,0.1086,17.635
248108788836196096,0.6503,0.0695,16.822
248108921977840256,0.2566,0.1011,17.445
248122120415968384,0.2691,0.0797,17.095
248124349499471616,0.5961,0.6864,20.08
248130121935121792,1.5279,1.2694,20.516
248135726869452032,-1.9876,1.0922,19.396
248143423450287744,-0.3018,0.8376,20.095
248154414271323136,1.224,0.3325,19.416
248168364325421952,0.3093,0.339,19.444
248170322830471296,0.484,0.1161,17.749
248182524835796736,0.7876,0.0453,16.019
248223619082050048,1.8341,0.117,17.715
248261066897768320,0.2462,0.0815,17.133
248269691192441472,-1.321,1.0185,20.342
248275257470160768,0.2597,0.3553,19.336
248279689876133504,1.6243,0.9135,19.952
248295529716659712,0.9226,0.5289,20.168
248296319992310144,0.9655,0.3534,19.737
248300477520742272,1.6987,0.9078,20.506
248306215595193216,0.0608,0.1617,18.356
248310995898054144,0.9723,0.0484,16.111
248327243755886464,0.2034,0.1013,17.707
248336147227143040,0.3745,0.127,17.667
248348070055372672,0.3541,0.1064,17.827
248375008090057856,0.3221,0.1479,18.174
248376859218511360,0.0718,0.2869,19.156
248393454972393984,0.5393,0.3822,19.474
248412047888983168,0.3638,0.0764,16.99
248414693588754304,0.3421,0.1081,17.689
248423214804898048,0.5437,0.8276,20.318
248431628648787328,1.0208,0.6445,20.309
248433346626939392,0.3856,0.1309,18.113
248434690956440576,0.6518,0.0274,15.073
248443521409565568,0.395,0.9143,20.532
248462213106708224,0.5616,0.0926,17.582
248466301915443584,0.507,0.1475,18.008
248472344929551104,1.7883,0.6715,20.224
248483958522293632,0.3382,0.1249,18.067
248488459648396672,0.8279,0.2607,19.128
248506842108992640,-0.7151,0.7588,20.189
248509384730209280,0.4855,0.1709,18.578
248524198073926528,-1.3437,0.4246,15.013
248528248226126464,-1.0893,0.5139,16.913
248539900469688704,1.363,1.523,20.511
248563020278959104,0.1456,0.1503,18.188
248573263782538240,0.0767,0.0724,16.995
248595009196828672,0.5171,0.449,19.822
248595077918018944,-0.3115,0.6117,20.138
248596521024656256,0.3772,0.2733,19.133
248602396540343424,1.2894,0.546,20.057
248613052359068160,1.3179,0.0172,14.041
248613769612800000,-0.3154,0.3933,19.759
248620950800221696,0.1394,0.2164,18.827
248621569276800000,-0.2803,1.1693,20.674
248641497926569344,-0.5196,1.0705,20.611
248658922609824128,0.6106,0.0364,15.743
248662186782118784,-1.1681,1.3737,20.686
248668371537507200,0.7613,0.0546,16.637
248676033759113088,0.3196,0.0466,16.389
248679087478125568,-0.4615,0.4149,18.88
248681527019646208,0.3968,0.0515,16.452
248696576582148352,0.4079,0.1055,17.656
248713210995290880,0.6608,0.4701,19.953
248718944771468672,1.8399,0.0412,12.379
248722277669056512,-0.4392,0.6128,20.09
248731765254428416,0.5412,0.5157,19.756
248748807681365120,0.2362,0.5569,20.234
248756293807897600,-0.2517,1.2777,20.659
248769938923136512,0.5605,0.3308,19.167
248771141511348992,-1.1616,0.6721,20.318
248772550262709888,0.4334,0.1188,17.842
248772550262710528,0.3381,0.0728,17.055
248798526223052160,-1.1101,1.2378,20.672
248801412443048192,1.0854,0.5969,20.061
248816492071432192,0.6031,0.7056,20.26
248825395538156288,0.8627,0.9535,20.302
248831472915187712,0.6457,0.215,18.2
248837382790224512,-0.069,0.9033,20.407
248851577661460608,-0.2204,0.2379,18.752
248866799025830912,1.5257,0.0156,13.374
248867962956859392,0.5402,0.3591,19.465
248868551372447616,0.8755,0.1273,18.041
248877244386626176,0.4407,0.1169,17.658
248892740628674944,0.1148,0.159,18.229
248895107150983808,0.8648,0.5532,18.761
248903456566646656,0.3949,0.1339,18.111
248910745130749952,0.4645,0.3801,19.599
248919747381822464,0.2004,0.06,16.323
248950946022585344,-0.2772,1.1492,20.536
248957371295460736,1.0192,0.0524,16.141
248981521893202944,0.5637,0.0927,17.253
248982793202498688,0.5164,0.5406,19.759
248987878443907456,0.4623,0.1524,18.156
248996674540487168,-0.1721,0.7086,19.547
249008906604917504,1.7465,0.4983,19.925
249009284562118656,0.2425,0.2316,18.664
249031274795401344,1.0165,0.5293,20.053
249032786627020288,-0.6514,1.5623,20.654
249045465366680064,0.9516,0.1706,18.244
249049382376041984,2.2969,0.6306,20.191
249064569385523584,1.0332,0.34,19.417
249080958977483008,-0.4462,0.6528,20.063
249083810835840256,1.6055,0.2914,19.085
249090274761427584,1.0053,0.6929,19.974
249098551163886976,1.7836,1.4175,20.698
249104259176663040,0.2963,0.0582,16.766
249111337282170368,0.918,0.902,20.493
249118243593402112,0.676,0.0463,15.841
249118789048125056,1.384,0.9613,20.376
249130784896909696,1.7812,0.0174,12.96
249151709977740544,0.3544,0.0479,16.149
249171496888230400,0.1826,0.3835,19.77
249193079099211904,0.2875,1.5158,20.651
249215859608756096,1.1672,0.0604,16.545
249254033275429248,-0.5443,1.5485,20.611
249265887388245632,0.4028,0.0723,16.868
249265917447299840,-1.0148,0.6052,19.985
249267536655625216,0.2743,0.0539,16.211
249276775126450176,1.8057,0.3085,19.276
249284025031067904,0.379,0.1837,18.475
249290248442926464,0.3262,0.0681,16.545
249304950112209024,0.582,0.3002,19.183
249307703187796608,-0.2477,0.8223,20.401
249310829921466624,1.0203,0.5371,19.749
249314776996190720,0.3711,0.2907,19.278
249326390587311488,1.5439,0.5985,20.028
249333915370181504,0.1367,0.1674,18.337
249346800270744960,0.1589,0.1026,17.554
249348213320930176,0.0211,0.0937,17.429
249361957213944960,-0.0048,1.5367,20.778
249362571392403456,-0.05,0.3646,19.608
249376250867202944,0.5536,0.0778,17.189
249378724768304000,1.0452,0.0361,15.431
249386077752240128,0.1455,0.0567,16.535
249392326925768704,0.4327,0.1398,18.144
249429130504030208,0.2474,0.0888,17.484
249432012424741760,-0.4864,1.5438,20.839
249440808517704448,0.5353,0.1801,18.648
249444764185779200,0.2546,0.3033,19.349
249451906710339584,2.3183,0.7552,20.046
249466406526104960,1.084,0.9134,20.535
249466543961665152,-0.2207,0.8347,20.277
249468433753200128,-0.5769,0.9119,20.621
249477165417868544,8.2735,0.035,15.443
249480871973035392,0.5208,0.0702,17.026
249485995870421504,0.5017,0.1198,17.689
249497158485635200,0.9397,0.6545,20.3
249503961714451200,-0.673,0.6054,20.206
249519801554114432,0.4958,1.5037,20.836
249525337771677440,0.389,1.744,20.832
249527944811353984,-0.3018,0.4826,19.875
249528460207527552,0.4769,0.0737,16.853
249531419445177344,0.2395,0.0795,17.103
249531586943830272,-0.1667,0.9888,20.448
249561690374503040,-0.176,0.2233,16.597
249575636132624640,-0.0154,0.2417,18.952
249584539597784448,0.9192,0.6679,20.29
249594224748892160,0.0993,0.1768,18.224
249594538284079616,0.9017,0.044,15.906
249630508632730496,0.1644,0.3842,19.56
249630955309256320,0.2583,0.4896,19.97
249631990396810880,0.951,0.9246,20.468
249633674026250624,2.2192,0.0403,15.831
249635014055344128,1.2519,0.5739,20.027
249642538839823872,0.7956,0.0497,16.312
249648410059825024,0.5385,0.2227,18.908
249656729409908352,0.3715,0.1587,18.113
249658825352488576,2.4851,1.8632,20.716
249660229809831936,-3.4819,2.1407,20.901
249660405901837440,1.3431,0.0271,15.142
249692699757103104,0.4378,0.3572,19.526
249692802836322048,1.4346,0.4713,19.799
249698025516895744,-0.2624,0.244,18.974
249700881675273344,0.2188,0.1903,18.637
249721634957180416,0.4799,0.021,14.463
249722528310383616,0.1869,0.0346,15.556
249725586327458688,0.4598,0.0493,16.18
249730121812432000,0.4604,0.0917,17.504
249732836228597888,-0.833,0.7126,20.342
249733244250148224,0.0425,0.3526,19.482
249736955102179968,0.6038,0.2462,18.965
249737131198946688,0.5954,0.0302,15.321
249749668204139904,-0.2399,0.3459,19.53
249756888048398848,0.4308,0.0449,11.848
249757953200261760,0.5215,0.2136,18.367
249772070754744064,0.4369,0.1318,18.068
249785681509242880,0.3509,0.7908,18.154
249787017241430656,0.4284,0.3659,19.42
249787910594492160,0.042,0.2759,19.115
249789594221746816,0.2886,0.3192,19.233
249790762452946688,-0.0485,0.5118,20.03
249810519305359744,0.3389,0.6034,20.159
249815364023422464,0.1392,0.3299,19.365
249839003524464512,2.5054,1.0883,20.259
249841172484004992,0.6351,1.0563,20.595
249848765986131072,-1.4573,0.7266,20.418
249851647908447232,0.4062,0.1752,18.415
249872783441939200,-1.8898,0.6044,19.393
249875356128787328,0.2803,0.1106,17.886
249879376215547648,0.3796,0.2576,19.076
249880166490369280,0.4678,0.4488,19.721
249888618986822656,1.9501,0.2117,18.291
249890753588624768,0.3942,0.1653,18.194
249892746451735168,1.8038,0.7624,20.474
249927617288328448,0.1777,0.1482,18.23
249928751159609728,0.0859,0.1827,18.303
249936348956829184,0.2782,0.5586,19.914
249937379752016640,-1.2656,1.6951,20.8
249941326823913344,0.8558,0.5324,19.766
249951084989156608,0.203,0.2554,19.078
249953460111205632,-0.8444,0.6791,20.211
249956105810987648,0.0718,0.043,15.877
249984998053536256,-0.2518,0.4632,19.815
249989572195886336,-0.0458,0.2075,18.615
249992591553862912,0.0602,0.1633,18.489
249993489205935872,0.5855,0.044,16.379
249996581582828032,2.6263,0.2895,15.926
249998741947062400,0.8145,0.1913,18.835
250004823622704128,0.5104,0.1584,18.479
250033960680080256,0.4411,0.344,19.416
250039595677098112,0.3524,0.5292,20.012
250041863419979648,-0.0639,0.3039,19.307
250041966499243648,0.2914,0.4655,19.866
250046093965010688,0.9831,0.0589,13.343
250053137707236352,1.0056,0.3769,19.616
250057187864019584,-0.2058,0.6656,20.344
250101237046295680,0.2713,0.1869,18.416
250104127561691264,1.8756,0.7885,20.459
250112197803001856,0.6967,0.1814,18.562
250113404692977152,0.5265,0.1283,17.78
250115977374274432,0.8288,0.3876,19.395
250118318135494528,0.5888,0.1749,18.395
250137830167223552,0.043,0.3175,19.02
250150955588938624,-0.3259,0.9486,20.353
250163084575611136,-0.1813,0.4615,19.651
250170643718447104,0.4217,0.2246,19.032
250185938100481920,0.8495,0.0658,17.041
250191431361047936,0.4119,0.1106,17.759
250193699103800576,0.3232,0.1565,18.251
250195451450593664,0.1677,0.3047,19.334
250200055655319552,0.8378,0.3679,19.467
250212562601024256,1.5475,0.4211,19.792
250221839729900928,0.1213,0.2062,18.797
250244349653757312,2.8404,1.1769,20.607
250244826393525248,-1.2327,0.946,20.574
250295369567836288,0.5807,0.1324,17.921
250296885693448960,2.8291,0.7099,20.363
250304376118672000,0.2658,0.0826,17.032
250304582277072128,0.634,0.0656,16.947
250322238890041088,-0.4625,1.4299,20.672
250331039275298176,0.397,0.1051,17.736
250338834639097728,0.1605,1.0645,20.471
250348803260532864,1.0257,0.4883,19.838
250360687433052160,0.1287,0.2304,18.804
250371549406565888,0.4676,0.2116,18.772
250374465687520384,0.5836,0.1015,17.79
250375152882312192,0.5371,0.3287,19.427
250388832356032640,0.3663,0.2982,19.146
250400132412386944,0.2017,0.4711,19.656
250414907101105664,-0.1011,0.9692,20.463
250419064626322944,0.2031,0.1601,18.458
250432469223608064,0.8436,0.2425,18.948
250476827645490944,0.6434,0.0623,16.84
250487273006177920,0.3911,0.101,17.579
250488436938624128,0.1852,0.1592,18.314
250518707869381888,1.7183,0.0172,11.663
250523105915213056,1.946,0.8337,20.464
250542106848869376,0.9948,0.2022,18.736
250543068921556992,-0.4049,0.3954,19.474
250545611542944256,0.0243,0.7711,20.227
250551353918929024,0.2185,0.3937,19.399
250554407636676352,-0.5851,0.9687,20.232
250556606664909568,2.5317,1.2551,20.647
250559389805205248,0.1423,0.2506,18.802
250562757052997504,0.2146,0.2076,18.517
250574439369263488,-1.0971,1.9724,20.795
250596944993577216,-1.007,1.9463,20.785
250598628618658048,0.7706,0.3341,19.218
250604916452716800,0.3639,0.1326,18.061
250623234490342656,3.4342,0.0732,17.052
250626498661439744,0.4937,0.4273,19.636
250627976134492160,1.1009,0.0778,16.999
250653638561816448,0.6883,0.5338,19.766
250668756848936448,-0.7767,0.7818,20.384
250682432024754688,-2.4663,0.8832,20.469
250684356166647552,-0.0033,0.5358,19.975
250685150740276736,0.4508,0.0596,16.582
250722151880362752,0.1525,0.7991,20.533
250739675348325760,-0.893,1.2519,20.597
250791562849577600,0.7171,0.0829,17.256
250794174184664320,-0.1507,0.6186,20.177
250813278203844864,0.4715,0.0978,17.533
250822276158673920,1.511,0.8654,20.522
250827086520889344,-0.1033,0.3005,19.21
250829564720032128,1.2329,0.1284,18.023
250853303005026944,0.4114,1.3964,20.744
250866703299125888,0.3147,0.3987,19.467
250887082917001216,0.8125,0.3837,19.688
250892129505827584,0.3678,0.1365,18.117
250894745139416448,0.0645,0.4574,19.09
250921300922272384,0.099,0.3403,19.209
250921472720963712,0.1594,0.2294,18.764
250927627411007360,0.8383,0.6174,20.264
250930651065538944,0.3486,0.5393,20.008
250930754144718592,-0.7248,0.5532,20.182
250942019843754240,0.9302,0.0998,17.738
250944425031502336,0.754,0.5234,20.01
250945421458399488,-2.1065,1.774,20.691
250958104502392448,0.3167,0.1045,17.686
250979540686064768,0.5271,0.9392,20.672
250991257351813120,-0.3724,0.7794,20.369
250999228816098688,1.2622,0.7694,20.35
251021326420674304,-0.0427,0.6321,20.016
251036582144004736,0.6563,0.0261,14.95
251060973259769216,1.258,0.2661,19.046
251064581032475392,1.3845,0.6956,20.174
251087468916732672,0.4082,0.1492,18.223
251094851961506688,1.2595,1.0351,20.588
251101968725879040,-2.9587,0.7541,19.344
251104717504872448,0.5802,0.0275,15.089
251135778708103424,0.4378,0.1998,18.494
251143234771265280,-0.1172,0.1906,18.43
251143745868728192,0.2963,0.3789,19.508
251165942268505088,1.3083,0.621,20.173
251172986007654912,0.595,0.1786,18.476
251181266704549248,0.6494,0.2202,18.646
251181713378598912,0.1728,0.1079,17.626
251191269683540480,-2.6758,1.387,20.684
251197420078508160,0.4407,0.2265,19.006
251197793745491968,-0.0382,0.7515,20.347
251204150288295552,0.4835,0.4048,19.782
251204150288299904,0.6486,1.1077,20.701
251204974922055296,0.7265,0.1959,18.842
251228618720933888,0.8241,0.6103,20.019
251256759344831872,0.8536,1.0983,20.478
251259813064280320,0.5407,0.5977,20.085
251289916490317440,0.1669,0.5965,19.892
251304652524171520,0.2479,0.1812,18.386
251305820755347328,0.3726,0.3284,19.208
251305962491614720,0.7485,0.1758,18.392
